"","Array","date(datetime)","yday","hour","dist","freq","prop"
"22736","Blueberry Creek",2020-07-19,201,12,300,26.6,0.443333333333333
"22737","Blueberry Creek",2020-07-19,201,12,600,23.875,0.397916666666667
"22738","Blueberry Creek",2020-07-19,201,12,900,25.3333333333333,0.422222222222222
"22739","Blueberry Creek",2020-07-19,201,12,1200,5.75,0.0958333333333333
"22740","Blueberry Creek",2020-07-19,201,12,1500,0,0
"22741","Blueberry Creek",2020-07-19,201,13,300,18.4,0.306666666666667
"22742","Blueberry Creek",2020-07-19,201,13,600,14.75,0.245833333333333
"22743","Blueberry Creek",2020-07-19,201,13,900,12.8333333333333,0.213888888888889
"22744","Blueberry Creek",2020-07-19,201,13,1200,2.5,0.0416666666666667
"22745","Blueberry Creek",2020-07-19,201,13,1500,0,0
"22746","Blueberry Creek",2020-07-19,201,14,300,9.9,0.165
"22747","Blueberry Creek",2020-07-19,201,14,600,6.125,0.102083333333333
"22748","Blueberry Creek",2020-07-19,201,14,900,6,0.1
"22749","Blueberry Creek",2020-07-19,201,14,1200,0,0
"22750","Blueberry Creek",2020-07-19,201,14,1500,0,0
"22751","Blueberry Creek",2020-07-19,201,15,300,21.4,0.356666666666667
"22752","Blueberry Creek",2020-07-19,201,15,600,17.5,0.291666666666667
"22753","Blueberry Creek",2020-07-19,201,15,900,16.3333333333333,0.272222222222222
"22754","Blueberry Creek",2020-07-19,201,15,1200,0,0
"22755","Blueberry Creek",2020-07-19,201,15,1500,0,0
"22756","Blueberry Creek",2020-07-19,201,16,300,33.7,0.561666666666667
"22757","Blueberry Creek",2020-07-19,201,16,600,31.5,0.525
"22758","Blueberry Creek",2020-07-19,201,16,900,29.3333333333333,0.488888888888889
"22759","Blueberry Creek",2020-07-19,201,16,1200,15.75,0.2625
"22760","Blueberry Creek",2020-07-19,201,16,1500,0,0
"22761","Blueberry Creek",2020-07-19,201,17,300,40.8,0.68
"22762","Blueberry Creek",2020-07-19,201,17,600,41.875,0.697916666666667
"22763","Blueberry Creek",2020-07-19,201,17,900,42.3333333333333,0.705555555555556
"22764","Blueberry Creek",2020-07-19,201,17,1200,29.75,0.495833333333333
"22765","Blueberry Creek",2020-07-19,201,17,1500,6.5,0.108333333333333
"22766","Blueberry Creek",2020-07-19,201,18,300,45.4,0.756666666666667
"22767","Blueberry Creek",2020-07-19,201,18,600,48.25,0.804166666666667
"22768","Blueberry Creek",2020-07-19,201,18,900,49,0.816666666666667
"22769","Blueberry Creek",2020-07-19,201,18,1200,34,0.566666666666667
"22770","Blueberry Creek",2020-07-19,201,18,1500,19,0.316666666666667
"22771","Blueberry Creek",2020-07-19,201,19,300,48.3,0.805
"22772","Blueberry Creek",2020-07-19,201,19,600,48.25,0.804166666666667
"22773","Blueberry Creek",2020-07-19,201,19,900,49.8333333333333,0.830555555555556
"22774","Blueberry Creek",2020-07-19,201,19,1200,39,0.65
"22775","Blueberry Creek",2020-07-19,201,19,1500,22.5,0.375
"22776","Blueberry Creek",2020-07-19,201,20,300,50.4,0.84
"22777","Blueberry Creek",2020-07-19,201,20,600,49.5,0.825
"22778","Blueberry Creek",2020-07-19,201,20,900,51.6666666666667,0.861111111111111
"22779","Blueberry Creek",2020-07-19,201,20,1200,46.25,0.770833333333333
"22780","Blueberry Creek",2020-07-19,201,20,1500,34.5,0.575
"22781","Blueberry Creek",2020-07-19,201,21,300,51.7,0.861666666666667
"22782","Blueberry Creek",2020-07-19,201,21,600,48.5,0.808333333333333
"22783","Blueberry Creek",2020-07-19,201,21,900,50.5,0.841666666666667
"22784","Blueberry Creek",2020-07-19,201,21,1200,45.25,0.754166666666667
"22785","Blueberry Creek",2020-07-19,201,21,1500,33.5,0.558333333333333
"22786","Blueberry Creek",2020-07-19,201,22,300,50.4,0.84
"22787","Blueberry Creek",2020-07-19,201,22,600,49.125,0.81875
"22788","Blueberry Creek",2020-07-19,201,22,900,48.1666666666667,0.802777777777778
"22789","Blueberry Creek",2020-07-19,201,22,1200,46.5,0.775
"22790","Blueberry Creek",2020-07-19,201,22,1500,36.5,0.608333333333333
"22791","Blueberry Creek",2020-07-19,201,23,300,49,0.816666666666667
"22792","Blueberry Creek",2020-07-19,201,23,600,50.5,0.841666666666667
"22793","Blueberry Creek",2020-07-19,201,23,900,50,0.833333333333333
"22794","Blueberry Creek",2020-07-19,201,23,1200,47.75,0.795833333333333
"22795","Blueberry Creek",2020-07-19,201,23,1500,38.5,0.641666666666667
"22796","Blueberry Creek",2020-07-20,202,0,300,49.4,0.823333333333333
"22797","Blueberry Creek",2020-07-20,202,0,600,49.75,0.829166666666667
"22798","Blueberry Creek",2020-07-20,202,0,900,49.6666666666667,0.827777777777778
"22799","Blueberry Creek",2020-07-20,202,0,1200,46,0.766666666666667
"22800","Blueberry Creek",2020-07-20,202,0,1500,32.5,0.541666666666667
"22801","Blueberry Creek",2020-07-20,202,1,300,48.6,0.81
"22802","Blueberry Creek",2020-07-20,202,1,600,48.125,0.802083333333333
"22803","Blueberry Creek",2020-07-20,202,1,900,46.8333333333333,0.780555555555556
"22804","Blueberry Creek",2020-07-20,202,1,1200,45.25,0.754166666666667
"22805","Blueberry Creek",2020-07-20,202,1,1500,32,0.533333333333333
"22806","Blueberry Creek",2020-07-20,202,2,300,46.2,0.77
"22807","Blueberry Creek",2020-07-20,202,2,600,46,0.766666666666667
"22808","Blueberry Creek",2020-07-20,202,2,900,45.6666666666667,0.761111111111111
"22809","Blueberry Creek",2020-07-20,202,2,1200,41.5,0.691666666666667
"22810","Blueberry Creek",2020-07-20,202,2,1500,32,0.533333333333333
"22811","Blueberry Creek",2020-07-20,202,3,300,47.2,0.786666666666667
"22812","Blueberry Creek",2020-07-20,202,3,600,48.375,0.80625
"22813","Blueberry Creek",2020-07-20,202,3,900,46.1666666666667,0.769444444444444
"22814","Blueberry Creek",2020-07-20,202,3,1200,40,0.666666666666667
"22815","Blueberry Creek",2020-07-20,202,3,1500,20.5,0.341666666666667
"22816","Blueberry Creek",2020-07-20,202,4,300,46.8,0.78
"22817","Blueberry Creek",2020-07-20,202,4,600,46.375,0.772916666666667
"22818","Blueberry Creek",2020-07-20,202,4,900,45,0.75
"22819","Blueberry Creek",2020-07-20,202,4,1200,40.25,0.670833333333333
"22820","Blueberry Creek",2020-07-20,202,4,1500,22.5,0.375
"22821","Blueberry Creek",2020-07-20,202,5,300,45.8,0.763333333333333
"22822","Blueberry Creek",2020-07-20,202,5,600,45.375,0.75625
"22823","Blueberry Creek",2020-07-20,202,5,900,44.8333333333333,0.747222222222222
"22824","Blueberry Creek",2020-07-20,202,5,1200,37.75,0.629166666666667
"22825","Blueberry Creek",2020-07-20,202,5,1500,18.5,0.308333333333333
"22826","Blueberry Creek",2020-07-20,202,6,300,49.1,0.818333333333333
"22827","Blueberry Creek",2020-07-20,202,6,600,47.875,0.797916666666667
"22828","Blueberry Creek",2020-07-20,202,6,900,48.1666666666667,0.802777777777778
"22829","Blueberry Creek",2020-07-20,202,6,1200,43,0.716666666666667
"22830","Blueberry Creek",2020-07-20,202,6,1500,27,0.45
"22831","Blueberry Creek",2020-07-20,202,7,300,51.2,0.853333333333333
"22832","Blueberry Creek",2020-07-20,202,7,600,51.125,0.852083333333333
"22833","Blueberry Creek",2020-07-20,202,7,900,52,0.866666666666667
"22834","Blueberry Creek",2020-07-20,202,7,1200,49,0.816666666666667
"22835","Blueberry Creek",2020-07-20,202,7,1500,42,0.7
"22836","Blueberry Creek",2020-07-20,202,8,300,49.7,0.828333333333333
"22837","Blueberry Creek",2020-07-20,202,8,600,45.625,0.760416666666667
"22838","Blueberry Creek",2020-07-20,202,8,900,49.6666666666667,0.827777777777778
"22839","Blueberry Creek",2020-07-20,202,8,1200,39,0.65
"22840","Blueberry Creek",2020-07-20,202,8,1500,21,0.35
"22841","Blueberry Creek",2020-07-20,202,9,300,46.8,0.78
"22842","Blueberry Creek",2020-07-20,202,9,600,46.125,0.76875
"22843","Blueberry Creek",2020-07-20,202,9,900,50.1666666666667,0.836111111111111
"22844","Blueberry Creek",2020-07-20,202,9,1200,42,0.7
"22845","Blueberry Creek",2020-07-20,202,9,1500,11,0.183333333333333
"22846","Blueberry Creek",2020-07-20,202,10,300,47.1,0.785
"22847","Blueberry Creek",2020-07-20,202,10,600,46.25,0.770833333333333
"22848","Blueberry Creek",2020-07-20,202,10,900,50.6666666666667,0.844444444444444
"22849","Blueberry Creek",2020-07-20,202,10,1200,35,0.583333333333333
"22850","Blueberry Creek",2020-07-20,202,10,1500,20,0.333333333333333
"22851","Blueberry Creek",2020-07-20,202,11,300,46.9,0.781666666666667
"22852","Blueberry Creek",2020-07-20,202,11,600,40.5,0.675
"22853","Blueberry Creek",2020-07-20,202,11,900,39.5,0.658333333333333
"22854","Blueberry Creek",2020-07-20,202,11,1200,31,0.516666666666667
"22855","Blueberry Creek",2020-07-20,202,11,1500,2.5,0.0416666666666667
"22856","Blueberry Creek",2020-07-20,202,12,300,48.9,0.815
"22857","Blueberry Creek",2020-07-20,202,12,600,45.375,0.75625
"22858","Blueberry Creek",2020-07-20,202,12,900,47,0.783333333333333
"22859","Blueberry Creek",2020-07-20,202,12,1200,32.25,0.5375
"22860","Blueberry Creek",2020-07-20,202,12,1500,3.5,0.0583333333333333
"22861","Blueberry Creek",2020-07-20,202,13,300,50.5,0.841666666666667
"22862","Blueberry Creek",2020-07-20,202,13,600,46.25,0.770833333333333
"22863","Blueberry Creek",2020-07-20,202,13,900,48.6666666666667,0.811111111111111
"22864","Blueberry Creek",2020-07-20,202,13,1200,18.5,0.308333333333333
"22865","Blueberry Creek",2020-07-20,202,13,1500,0.5,0.00833333333333333
"22866","Blueberry Creek",2020-07-20,202,14,300,46.6,0.776666666666667
"22867","Blueberry Creek",2020-07-20,202,14,600,34,0.566666666666667
"22868","Blueberry Creek",2020-07-20,202,14,900,35.1666666666667,0.586111111111111
"22869","Blueberry Creek",2020-07-20,202,14,1200,1.25,0.0208333333333333
"22870","Blueberry Creek",2020-07-20,202,14,1500,0,0
"22871","Blueberry Creek",2020-07-20,202,15,300,50,0.833333333333333
"22872","Blueberry Creek",2020-07-20,202,15,600,39.375,0.65625
"22873","Blueberry Creek",2020-07-20,202,15,900,38.6666666666667,0.644444444444444
"22874","Blueberry Creek",2020-07-20,202,15,1200,15.25,0.254166666666667
"22875","Blueberry Creek",2020-07-20,202,15,1500,1,0.0166666666666667
"22876","Blueberry Creek",2020-07-20,202,16,300,53.6,0.893333333333333
"22877","Blueberry Creek",2020-07-20,202,16,600,35.875,0.597916666666667
"22878","Blueberry Creek",2020-07-20,202,16,900,39.5,0.658333333333333
"22879","Blueberry Creek",2020-07-20,202,16,1200,19.5,0.325
"22880","Blueberry Creek",2020-07-20,202,16,1500,3,0.05
"22881","Blueberry Creek",2020-07-20,202,17,300,52.9,0.881666666666667
"22882","Blueberry Creek",2020-07-20,202,17,600,38.5,0.641666666666667
"22883","Blueberry Creek",2020-07-20,202,17,900,34.6666666666667,0.577777777777778
"22884","Blueberry Creek",2020-07-20,202,17,1200,13,0.216666666666667
"22885","Blueberry Creek",2020-07-20,202,17,1500,0,0
"22886","Blueberry Creek",2020-07-20,202,18,300,49.4,0.823333333333333
"22887","Blueberry Creek",2020-07-20,202,18,600,37.375,0.622916666666667
"22888","Blueberry Creek",2020-07-20,202,18,900,41.6666666666667,0.694444444444444
"22889","Blueberry Creek",2020-07-20,202,18,1200,12,0.2
"22890","Blueberry Creek",2020-07-20,202,18,1500,0,0
"22891","Blueberry Creek",2020-07-20,202,19,300,50.6,0.843333333333333
"22892","Blueberry Creek",2020-07-20,202,19,600,47.375,0.789583333333333
"22893","Blueberry Creek",2020-07-20,202,19,900,49,0.816666666666667
"22894","Blueberry Creek",2020-07-20,202,19,1200,22.75,0.379166666666667
"22895","Blueberry Creek",2020-07-20,202,19,1500,6,0.1
"22896","Blueberry Creek",2020-07-20,202,20,300,49.4,0.823333333333333
"22897","Blueberry Creek",2020-07-20,202,20,600,46.125,0.76875
"22898","Blueberry Creek",2020-07-20,202,20,900,51.8333333333333,0.863888888888889
"22899","Blueberry Creek",2020-07-20,202,20,1200,26.25,0.4375
"22900","Blueberry Creek",2020-07-20,202,20,1500,0.5,0.00833333333333333
"22901","Blueberry Creek",2020-07-20,202,21,300,53.8,0.896666666666667
"22902","Blueberry Creek",2020-07-20,202,21,600,43.5,0.725
"22903","Blueberry Creek",2020-07-20,202,21,900,47.1666666666667,0.786111111111111
"22904","Blueberry Creek",2020-07-20,202,21,1200,21.25,0.354166666666667
"22905","Blueberry Creek",2020-07-20,202,21,1500,0,0
"22906","Blueberry Creek",2020-07-20,202,22,300,44.1,0.735
"22907","Blueberry Creek",2020-07-20,202,22,600,35.5,0.591666666666667
"22908","Blueberry Creek",2020-07-20,202,22,900,31.8333333333333,0.530555555555556
"22909","Blueberry Creek",2020-07-20,202,22,1200,11.25,0.1875
"22910","Blueberry Creek",2020-07-20,202,22,1500,0,0
"22911","Blueberry Creek",2020-07-20,202,23,300,44.7,0.745
"22912","Blueberry Creek",2020-07-20,202,23,600,27.5,0.458333333333333
"22913","Blueberry Creek",2020-07-20,202,23,900,22,0.366666666666667
"22914","Blueberry Creek",2020-07-20,202,23,1200,0.5,0.00833333333333333
"22915","Blueberry Creek",2020-07-20,202,23,1500,0,0
"22916","Blueberry Creek",2020-07-21,203,0,300,29.3,0.488333333333333
"22917","Blueberry Creek",2020-07-21,203,0,600,17.75,0.295833333333333
"22918","Blueberry Creek",2020-07-21,203,0,900,3.83333333333333,0.0638888888888889
"22919","Blueberry Creek",2020-07-21,203,0,1200,0,0
"22920","Blueberry Creek",2020-07-21,203,0,1500,0,0
"22921","Blueberry Creek",2020-07-21,203,1,300,12.6,0.21
"22922","Blueberry Creek",2020-07-21,203,1,600,16,0.266666666666667
"22923","Blueberry Creek",2020-07-21,203,1,900,5.5,0.0916666666666667
"22924","Blueberry Creek",2020-07-21,203,1,1200,0,0
"22925","Blueberry Creek",2020-07-21,203,1,1500,0,0
"22926","Blueberry Creek",2020-07-21,203,2,300,13.2,0.22
"22927","Blueberry Creek",2020-07-21,203,2,600,8.75,0.145833333333333
"22928","Blueberry Creek",2020-07-21,203,2,900,15.5,0.258333333333333
"22929","Blueberry Creek",2020-07-21,203,2,1200,0,0
"22930","Blueberry Creek",2020-07-21,203,2,1500,0,0
"22931","Blueberry Creek",2020-07-21,203,3,300,21.3,0.355
"22932","Blueberry Creek",2020-07-21,203,3,600,15.25,0.254166666666667
"22933","Blueberry Creek",2020-07-21,203,3,900,16.1666666666667,0.269444444444444
"22934","Blueberry Creek",2020-07-21,203,3,1200,0,0
"22935","Blueberry Creek",2020-07-21,203,3,1500,0,0
"22936","Blueberry Creek",2020-07-21,203,4,300,33.1,0.551666666666667
"22937","Blueberry Creek",2020-07-21,203,4,600,23.625,0.39375
"22938","Blueberry Creek",2020-07-21,203,4,900,15.6666666666667,0.261111111111111
"22939","Blueberry Creek",2020-07-21,203,4,1200,0,0
"22940","Blueberry Creek",2020-07-21,203,4,1500,0,0
"22941","Blueberry Creek",2020-07-21,203,5,300,42.4,0.706666666666667
"22942","Blueberry Creek",2020-07-21,203,5,600,36.5,0.608333333333333
"22943","Blueberry Creek",2020-07-21,203,5,900,29.6666666666667,0.494444444444444
"22944","Blueberry Creek",2020-07-21,203,5,1200,12.5,0.208333333333333
"22945","Blueberry Creek",2020-07-21,203,5,1500,0,0
"22946","Blueberry Creek",2020-07-21,203,6,300,30,0.5
"22947","Blueberry Creek",2020-07-21,203,6,600,28.75,0.479166666666667
"22948","Blueberry Creek",2020-07-21,203,6,900,19,0.316666666666667
"22949","Blueberry Creek",2020-07-21,203,6,1200,0.75,0.0125
"22950","Blueberry Creek",2020-07-21,203,6,1500,0,0
"22951","Blueberry Creek",2020-07-21,203,7,300,37.8,0.63
"22952","Blueberry Creek",2020-07-21,203,7,600,24.375,0.40625
"22953","Blueberry Creek",2020-07-21,203,7,900,22.8333333333333,0.380555555555556
"22954","Blueberry Creek",2020-07-21,203,7,1200,1.25,0.0208333333333333
"22955","Blueberry Creek",2020-07-21,203,7,1500,0,0
"22956","Blueberry Creek",2020-07-21,203,8,300,25.4,0.423333333333333
"22957","Blueberry Creek",2020-07-21,203,8,600,24,0.4
"22958","Blueberry Creek",2020-07-21,203,8,900,19.1666666666667,0.319444444444444
"22959","Blueberry Creek",2020-07-21,203,8,1200,0.25,0.00416666666666667
"22960","Blueberry Creek",2020-07-21,203,8,1500,0,0
"22961","Blueberry Creek",2020-07-21,203,9,300,39.8,0.663333333333333
"22962","Blueberry Creek",2020-07-21,203,9,600,28,0.466666666666667
"22963","Blueberry Creek",2020-07-21,203,9,900,22.5,0.375
"22964","Blueberry Creek",2020-07-21,203,9,1200,0.75,0.0125
"22965","Blueberry Creek",2020-07-21,203,9,1500,0,0
"22966","Blueberry Creek",2020-07-21,203,10,300,43.2,0.72
"22967","Blueberry Creek",2020-07-21,203,10,600,36.75,0.6125
"22968","Blueberry Creek",2020-07-21,203,10,900,31.3333333333333,0.522222222222222
"22969","Blueberry Creek",2020-07-21,203,10,1200,4.75,0.0791666666666667
"22970","Blueberry Creek",2020-07-21,203,10,1500,0.5,0.00833333333333333
"22971","Blueberry Creek",2020-07-21,203,11,300,51.8,0.863333333333333
"22972","Blueberry Creek",2020-07-21,203,11,600,41.625,0.69375
"22973","Blueberry Creek",2020-07-21,203,11,900,39.8333333333333,0.663888888888889
"22974","Blueberry Creek",2020-07-21,203,11,1200,25.25,0.420833333333333
"22975","Blueberry Creek",2020-07-21,203,11,1500,8.5,0.141666666666667
"22976","Blueberry Creek",2020-07-21,203,12,300,41.8,0.696666666666667
"22977","Blueberry Creek",2020-07-21,203,12,600,34,0.566666666666667
"22978","Blueberry Creek",2020-07-21,203,12,900,32.3333333333333,0.538888888888889
"22979","Blueberry Creek",2020-07-21,203,12,1200,13,0.216666666666667
"22980","Blueberry Creek",2020-07-21,203,12,1500,0,0
"22981","Blueberry Creek",2020-07-21,203,13,300,26.1,0.435
"22982","Blueberry Creek",2020-07-21,203,13,600,19.875,0.33125
"22983","Blueberry Creek",2020-07-21,203,13,900,17.3333333333333,0.288888888888889
"22984","Blueberry Creek",2020-07-21,203,13,1200,0,0
"22985","Blueberry Creek",2020-07-21,203,13,1500,0,0
"22986","Blueberry Creek",2020-07-21,203,14,300,33.7,0.561666666666667
"22987","Blueberry Creek",2020-07-21,203,14,600,23.625,0.39375
"22988","Blueberry Creek",2020-07-21,203,14,900,27.5,0.458333333333333
"22989","Blueberry Creek",2020-07-21,203,14,1200,6,0.1
"22990","Blueberry Creek",2020-07-21,203,14,1500,0,0
"22991","Blueberry Creek",2020-07-21,203,15,300,38,0.633333333333333
"22992","Blueberry Creek",2020-07-21,203,15,600,33.75,0.5625
"22993","Blueberry Creek",2020-07-21,203,15,900,33.8333333333333,0.563888888888889
"22994","Blueberry Creek",2020-07-21,203,15,1200,19,0.316666666666667
"22995","Blueberry Creek",2020-07-21,203,15,1500,0,0
"22996","Blueberry Creek",2020-07-21,203,16,300,30,0.5
"22997","Blueberry Creek",2020-07-21,203,16,600,24,0.4
"22998","Blueberry Creek",2020-07-21,203,16,900,31.8333333333333,0.530555555555556
"22999","Blueberry Creek",2020-07-21,203,16,1200,6.5,0.108333333333333
"23000","Blueberry Creek",2020-07-21,203,16,1500,0,0
"23001","Blueberry Creek",2020-07-21,203,17,300,25.4,0.423333333333333
"23002","Blueberry Creek",2020-07-21,203,17,600,29.875,0.497916666666667
"23003","Blueberry Creek",2020-07-21,203,17,900,27.5,0.458333333333333
"23004","Blueberry Creek",2020-07-21,203,17,1200,12.25,0.204166666666667
"23005","Blueberry Creek",2020-07-21,203,17,1500,0,0
"23006","Blueberry Creek",2020-07-21,203,18,300,30.1,0.501666666666667
"23007","Blueberry Creek",2020-07-21,203,18,600,21.625,0.360416666666667
"23008","Blueberry Creek",2020-07-21,203,18,900,24.1666666666667,0.402777777777778
"23009","Blueberry Creek",2020-07-21,203,18,1200,0.25,0.00416666666666667
"23010","Blueberry Creek",2020-07-21,203,18,1500,0,0
"23011","Blueberry Creek",2020-07-21,203,19,300,31.8,0.53
"23012","Blueberry Creek",2020-07-21,203,19,600,22.5,0.375
"23013","Blueberry Creek",2020-07-21,203,19,900,19.6666666666667,0.327777777777778
"23014","Blueberry Creek",2020-07-21,203,19,1200,1.5,0.025
"23015","Blueberry Creek",2020-07-21,203,19,1500,0,0
"23016","Blueberry Creek",2020-07-21,203,20,300,21.8,0.363333333333333
"23017","Blueberry Creek",2020-07-21,203,20,600,21.5,0.358333333333333
"23018","Blueberry Creek",2020-07-21,203,20,900,21.1666666666667,0.352777777777778
"23019","Blueberry Creek",2020-07-21,203,20,1200,0.5,0.00833333333333333
"23020","Blueberry Creek",2020-07-21,203,20,1500,0,0
"23021","Blueberry Creek",2020-07-21,203,21,300,24.1,0.401666666666667
"23022","Blueberry Creek",2020-07-21,203,21,600,29.25,0.4875
"23023","Blueberry Creek",2020-07-21,203,21,900,27.6666666666667,0.461111111111111
"23024","Blueberry Creek",2020-07-21,203,21,1200,5.25,0.0875
"23025","Blueberry Creek",2020-07-21,203,21,1500,0,0
"23026","Blueberry Creek",2020-07-21,203,22,300,31.4,0.523333333333333
"23027","Blueberry Creek",2020-07-21,203,22,600,31.625,0.527083333333333
"23028","Blueberry Creek",2020-07-21,203,22,900,31.5,0.525
"23029","Blueberry Creek",2020-07-21,203,22,1200,8.75,0.145833333333333
"23030","Blueberry Creek",2020-07-21,203,22,1500,0,0
"23031","Blueberry Creek",2020-07-21,203,23,300,40.2,0.67
"23032","Blueberry Creek",2020-07-21,203,23,600,35.875,0.597916666666667
"23033","Blueberry Creek",2020-07-21,203,23,900,29,0.483333333333333
"23034","Blueberry Creek",2020-07-21,203,23,1200,17,0.283333333333333
"23035","Blueberry Creek",2020-07-21,203,23,1500,0,0
"23036","Blueberry Creek",2020-07-22,204,0,300,39.9,0.665
"23037","Blueberry Creek",2020-07-22,204,0,600,36.25,0.604166666666667
"23038","Blueberry Creek",2020-07-22,204,0,900,28,0.466666666666667
"23039","Blueberry Creek",2020-07-22,204,0,1200,12,0.2
"23040","Blueberry Creek",2020-07-22,204,0,1500,0,0
"23041","Blueberry Creek",2020-07-22,204,1,300,31.5,0.525
"23042","Blueberry Creek",2020-07-22,204,1,600,28.25,0.470833333333333
"23043","Blueberry Creek",2020-07-22,204,1,900,25.5,0.425
"23044","Blueberry Creek",2020-07-22,204,1,1200,5.25,0.0875
"23045","Blueberry Creek",2020-07-22,204,1,1500,0,0
"23046","Blueberry Creek",2020-07-22,204,2,300,39.3,0.655
"23047","Blueberry Creek",2020-07-22,204,2,600,32.25,0.5375
"23048","Blueberry Creek",2020-07-22,204,2,900,29.5,0.491666666666667
"23049","Blueberry Creek",2020-07-22,204,2,1200,13,0.216666666666667
"23050","Blueberry Creek",2020-07-22,204,2,1500,0,0
"23051","Blueberry Creek",2020-07-22,204,3,300,31.5,0.525
"23052","Blueberry Creek",2020-07-22,204,3,600,35.75,0.595833333333333
"23053","Blueberry Creek",2020-07-22,204,3,900,30.8333333333333,0.513888888888889
"23054","Blueberry Creek",2020-07-22,204,3,1200,5.75,0.0958333333333333
"23055","Blueberry Creek",2020-07-22,204,3,1500,0,0
"23056","Blueberry Creek",2020-07-22,204,4,300,32.8,0.546666666666667
"23057","Blueberry Creek",2020-07-22,204,4,600,30.5,0.508333333333333
"23058","Blueberry Creek",2020-07-22,204,4,900,28,0.466666666666667
"23059","Blueberry Creek",2020-07-22,204,4,1200,10.5,0.175
"23060","Blueberry Creek",2020-07-22,204,4,1500,0,0
"23061","Blueberry Creek",2020-07-22,204,5,300,26.6,0.443333333333333
"23062","Blueberry Creek",2020-07-22,204,5,600,23.125,0.385416666666667
"23063","Blueberry Creek",2020-07-22,204,5,900,16.5,0.275
"23064","Blueberry Creek",2020-07-22,204,5,1200,0.25,0.00416666666666667
"23065","Blueberry Creek",2020-07-22,204,5,1500,0,0
"23066","Blueberry Creek",2020-07-22,204,6,300,27.7,0.461666666666667
"23067","Blueberry Creek",2020-07-22,204,6,600,19,0.316666666666667
"23068","Blueberry Creek",2020-07-22,204,6,900,23,0.383333333333333
"23069","Blueberry Creek",2020-07-22,204,6,1200,0,0
"23070","Blueberry Creek",2020-07-22,204,6,1500,0,0
"23071","Blueberry Creek",2020-07-22,204,7,300,25.5,0.425
"23072","Blueberry Creek",2020-07-22,204,7,600,18.375,0.30625
"23073","Blueberry Creek",2020-07-22,204,7,900,29.8333333333333,0.497222222222222
"23074","Blueberry Creek",2020-07-22,204,7,1200,4.5,0.075
"23075","Blueberry Creek",2020-07-22,204,7,1500,0,0
"23076","Blueberry Creek",2020-07-22,204,8,300,34.2,0.57
"23077","Blueberry Creek",2020-07-22,204,8,600,20.125,0.335416666666667
"23078","Blueberry Creek",2020-07-22,204,8,900,30.8333333333333,0.513888888888889
"23079","Blueberry Creek",2020-07-22,204,8,1200,6.5,0.108333333333333
"23080","Blueberry Creek",2020-07-22,204,8,1500,0,0
"23081","Blueberry Creek",2020-07-22,204,9,300,27.2,0.453333333333333
"23082","Blueberry Creek",2020-07-22,204,9,600,14.5,0.241666666666667
"23083","Blueberry Creek",2020-07-22,204,9,900,19.8333333333333,0.330555555555556
"23084","Blueberry Creek",2020-07-22,204,9,1200,4.5,0.075
"23085","Blueberry Creek",2020-07-22,204,9,1500,0,0
"23086","Blueberry Creek",2020-07-22,204,10,300,25.2,0.42
"23087","Blueberry Creek",2020-07-22,204,10,600,23,0.383333333333333
"23088","Blueberry Creek",2020-07-22,204,10,900,21.8333333333333,0.363888888888889
"23089","Blueberry Creek",2020-07-22,204,10,1200,6.5,0.108333333333333
"23090","Blueberry Creek",2020-07-22,204,10,1500,0,0
"23091","Blueberry Creek",2020-07-22,204,11,300,34.2,0.57
"23092","Blueberry Creek",2020-07-22,204,11,600,22.75,0.379166666666667
"23093","Blueberry Creek",2020-07-22,204,11,900,21,0.35
"23094","Blueberry Creek",2020-07-22,204,11,1200,7,0.116666666666667
"23095","Blueberry Creek",2020-07-22,204,11,1500,0,0
"23096","Blueberry Creek",2020-07-22,204,12,300,25.3,0.421666666666667
"23097","Blueberry Creek",2020-07-22,204,12,600,23,0.383333333333333
"23098","Blueberry Creek",2020-07-22,204,12,900,12.1666666666667,0.202777777777778
"23099","Blueberry Creek",2020-07-22,204,12,1200,0.5,0.00833333333333333
"23100","Blueberry Creek",2020-07-22,204,12,1500,0,0
"23101","Blueberry Creek",2020-07-22,204,13,300,26.1,0.435
"23102","Blueberry Creek",2020-07-22,204,13,600,22.625,0.377083333333333
"23103","Blueberry Creek",2020-07-22,204,13,900,9.83333333333333,0.163888888888889
"23104","Blueberry Creek",2020-07-22,204,13,1200,0.75,0.0125
"23105","Blueberry Creek",2020-07-22,204,13,1500,0,0
"23106","Blueberry Creek",2020-07-22,204,14,300,34.5,0.575
"23107","Blueberry Creek",2020-07-22,204,14,600,19.125,0.31875
"23108","Blueberry Creek",2020-07-22,204,14,900,18.6666666666667,0.311111111111111
"23109","Blueberry Creek",2020-07-22,204,14,1200,2.75,0.0458333333333333
"23110","Blueberry Creek",2020-07-22,204,14,1500,0,0
"23111","Blueberry Creek",2020-07-22,204,15,300,42.8,0.713333333333333
"23112","Blueberry Creek",2020-07-22,204,15,600,35.75,0.595833333333333
"23113","Blueberry Creek",2020-07-22,204,15,900,33.8333333333333,0.563888888888889
"23114","Blueberry Creek",2020-07-22,204,15,1200,17.75,0.295833333333333
"23115","Blueberry Creek",2020-07-22,204,15,1500,2,0.0333333333333333
"23116","Blueberry Creek",2020-07-22,204,16,300,41.5,0.691666666666667
"23117","Blueberry Creek",2020-07-22,204,16,600,34,0.566666666666667
